video_id,video_url,timestamp_url,question_number,start_time,end_time,question
9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg&t=520,4,520,674,"अगर हम सब प्रभु के बच्चे हैं, तो भगवान ने काम-क्रोध आदि को प्राथमिकता क्यों दी है?"
9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg&t=674,5,674,798,"आत्मा, परमात्मा, ब्रह्म और परब्रह्म ये सब क्या हैं?"
9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg&t=798,6,798,941,क्या भगवद प्राप्ति के लिए नाम जप ही सर्वस्व है?
9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg&t=941,7,941,1251,संत्संग।
9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg&t=1251,8,1251,1429,हमें भगवान से मोक्ष मांगना चाहिए या बार-बार जन्म लेकर प्रभु की भक्ति?
9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg&t=1429,9,1429,1562,गीता जी में भगवान किस धर्म को त्यागने के लिए कह रहे हैं?
9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg&t=1562,10,1562,1633,"हनुमान जी की कृपा का बहुत बार अनुभव हुआ, मैं उनका शुक्रिया कैसे करूं?"
9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg,https://www.youtube.com/watch?v=9c4VLtAPeGg&t=1633,11,1633,1868,"मैं शरीर नहीं हूँ, इसकी अनुभूति कैसे हो?"
bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM&t=0,1,0,179,राधा नाम
bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM&t=179,2,179,305,आप जीवन में सबसे ज्यादा आनंदित कब हुए थे?
bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM&t=305,3,305,419,"हमें भक्ति, पूजा कड़े नियमों के साथ करनी चाहिए या सरलता से?"
bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM&t=419,4,419,538,"मुझसे व्यभिचार आदि दोष हो गए, अब निकलना चाहती हूं। क्या करूं?"
bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM&t=538,5,538,1988,सत्संग!
bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM&t=1988,6,1988,2084,भगवान तक पहुँचने की सबसे बड़ी बाधा क्या है?
bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM&t=2084,7,2084,2227,भक्तनामावली में इन पंक्तियों का क्या अर्थ है?
bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM&t=2227,8,2227,2384,"सत्संग सुनते समय तो वैराग्य आता है, पर फिर वापस संसार सत्य क्यों लगने लगता है?"
bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM,https://www.youtube.com/watch?v=bhi3V3vdLBM&t=2384,9,2384,2531,"भजन करते रहे, पर मृत्यु के समय भूल गए तो क्या होगा?"
GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco&t=0,1,0,176,राधा नाम
GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco&t=176,2,176,947,"प्रतिकूलता के कारण जिसने भजन छोड़ दिया, उसकी क्या गति होगी?"
GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco&t=947,3,947,1135,"भगवान हमसे प्रसन्न हैं, इसका क्या प्रमाण है?"
GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco&t=1135,4,1135,1235,किन बातों का ध्यान रखें जिससे हमारे पुण्य नष्ट न हों और नाम में रुचि बनी रहे?
GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco&t=1235,5,1235,1361,प्रेम प्राप्त करने के लिए क्या करना पड़ेगा?
GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco&t=1361,6,1361,1603,क्या बिना मन लगे नाम जप करने का कोई फल नहीं है?
GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco&t=1603,7,1603,1880,स्कूल के बच्चों को महाराज जी का उपदेश और एक मां का अपनी बेटी के लिए प्रश्न!
GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco,https://www.youtube.com/watch?v=GEUd_p5zrco&t=1880,8,1880,2130,"कर्म ही सब कुछ है, तो क्या बिना पूजा-पाठ के भी भगवद प्राप्ति हो सकती है?"
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=0,1,0,178,राधा नाम
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=178,2,178,299,क्या बिना सफलता प्राप्त किए भी संतुष्टि हो सकती है?
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=299,3,299,417,केवल श्रीजी से अपनापन कैसे हो?
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=417,4,417,536,जीवन में सच्चा आनंद और शरणागति कब आती है?
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=536,5,536,649,बिल्ली के बच्चे जैसी शरणागति कैसे आए?
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=649,6,649,891,"अगर गुरु कच्चा हो, तो जीव का उद्धार कैसे होगा?"
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=891,7,891,1043,"अगर हमारा लक्ष्य भगवत्प्राप्ति है, तो जीव संसार में क्यों फंसता रहता है?"
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=1043,8,1043,1638,सत्संग
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=1638,9,1638,1931,"यदि भक्तों से चित्रकूट आदि धाम में कोई अपराध हो जाए, तो उसका निवारण कैसे हो?"
FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A,https://www.youtube.com/watch?v=FoMP32N036A&t=1931,10,1931,2348,गृहस्थ में भजन करने का सबसे सरल उपाय।
1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg&t=0,1,0,175,राधा नाम
1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg&t=175,2,175,1630,भगवान ने हंस रूप में अवतार क्यों लिया?
1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg&t=1630,3,1630,1735,"जानते हुए भी कि भोगों में सुख नहीं है, फिर भी मन में भोगों की लालसा क्यों बनी रहती है?"
1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg&t=1735,4,1735,2041,क्या आपको कभी माँ भगवती का अनुभव हुआ है?
1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg,https://www.youtube.com/watch?v=1LtxpS-8OPg&t=2041,5,2041,2533,क्या पूर्ण शरणागत या सिद्ध महापुरुषों में भी काम-क्रोध का प्रभाव पड़ सकता है?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=0,1,0,174,राधा नाम
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=174,2,174,380,क्या सब कुछ छोड़ दूँ ?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=380,3,380,721,"महाराज जी, भूत दिखते कैसे हैं?"
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=721,4,721,865,सबसे बड़ा ज्ञान क्या है और सबसे बड़ी माया क्या है?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=865,5,865,1200,हरि-गुरु में ऐसी आसक्ति कैसे हो कि उनके चरणों में मन लगा रहे?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=1200,6,1200,1295,श्रीकृष्ण के प्रिय अर्जुन जैसा बनने के लिए हमें क्या करना चाहिए?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=1295,7,1295,1431,कौन से लक्षण हैं जिनसे हमें पता चलेगा कि हम निश्चित ही श्रीजी के पास जाएंगे?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=1431,8,1431,1480,आपकी तरह निर्मोही प्रेम सबसे कैसे हो?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=1480,9,1480,1560,जीवन को किस भाव से जीना चाहिए कि जिससे कर्मबंधन में न फंसें?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=1560,10,1560,1732,सुख और शांति की चाह क्यों होती है?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=1732,11,1732,2215,सत्संग
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=2215,12,2215,2510,ऐसा क्या करें कि कभी गुरु-आज्ञा का उल्लंघन न हो?
hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o,https://www.youtube.com/watch?v=hCi0BNRJc_o&t=2510,13,2510,2872,"कण-कण में ईश्वर का वास है, तो मंदिर में जाने पर एक अलग अनुभूति क्यों होती है?"
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=0,1,0,156,राधा नाम
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=156,2,156,700,मन की शांति क्या है और उसे कैसे प्राप्त करें?
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=700,3,700,798,सेवा और नाम जप में किसका महत्व ज्यादा है?
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=798,4,798,1018,आप कहते हैं यहां कोई चमत्कार नहीं होता।
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=1018,5,1018,1872,क्या भगवान का अवतार मायाकृत है?
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=1872,6,1872,2043,"आपने पूज्य राजेंद्र दास जी महाराज से कहा था कि आपको इन दो बातों की बहुत जरूरत थी, ऐसा क्यों?"
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=2043,7,2043,2321,"क्या जितनी गुरु आज्ञा है उतनी माला ही जप करनी चाहिए, या उससे ज्यादा भी कर सकते हैं?"
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=2321,8,2321,2623,"जिनसे भी हमें सुख या दुख मिलता है, क्या वह हमारा पूर्व जन्म का रिश्ता होता है?"
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=2623,9,2623,2949,"दोष-दर्शन नहीं करना चाहते हैं, पर फिर भी दोष-दर्शन हो जाता है।"
9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I,https://www.youtube.com/watch?v=9UL262sbA_I&t=2949,10,2949,3174,अगर कोई अपनी कमियां जानते हुए भी उन्हें छोड़ नहीं पा रहा हो तो क्या करे?
CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs&t=0,1,0,175,राधा नाम
CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs&t=175,2,175,434,आपके जैसे चमकने के लिए कितना भजन करना पड़ेगा?
CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs&t=434,3,434,495,"हम भक्ति के किस चरण पर हैं, कैसे पता चलेगा?"
CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs&t=495,4,495,606,अपने आंतरिक स्वरूप को कैसे पहचानें?
CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs&t=606,5,606,749,"मेरा मन बहुत चंचल है और क्रोध भी बहुत आता है, क्या करूं?"
CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs&t=749,6,749,950,"शरणागत मंत्र, राधा नाम, हरिवंश नाम या राधावल्लभ श्री हरिवंश नाम में से क्या जपें?"
CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs&t=950,7,950,1855,कुसंग का त्याग।
CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs&t=1855,8,1855,2137,क्या प्रभु कृपा से हमें गुरुदेव मिलते हैं या हमें खुद ही गुरुदेव की खोज करनी पड़ती है?
CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs,https://www.youtube.com/watch?v=CCuK2l1Xihs&t=2137,9,2137,2422,"सब राम जी की इच्छा से ही होना है, तो क्या हम कुछ न करें?"
XwAuKS2Bsgg,https://www.youtube.com/watch?v=XwAuKS2Bsgg,https://www.youtube.com/watch?v=XwAuKS2Bsgg&t=0,1,0,165,राधा नाम
XwAuKS2Bsgg,https://www.youtube.com/watch?v=XwAuKS2Bsgg,https://www.youtube.com/watch?v=XwAuKS2Bsgg&t=165,2,165,1569,यह एक सत्संग तुम्हारा सारा भ्रम नष्ट कर देगा।
XwAuKS2Bsgg,https://www.youtube.com/watch?v=XwAuKS2Bsgg,https://www.youtube.com/watch?v=XwAuKS2Bsgg&t=1569,3,1569,1660,मन का स्वरूप जड़ है या चैतन्य?
XwAuKS2Bsgg,https://www.youtube.com/watch?v=XwAuKS2Bsgg,https://www.youtube.com/watch?v=XwAuKS2Bsgg&t=1660,4,1660,2425,"क्या भगवान को पाने की इच्छा भी एक इच्छा है, जिसे हमें त्यागना होगा?"
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=0,1,0,21,<Untitled Chapter 1>
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=21,2,21,149,भगवान एक ही बार में करोड़ों लोगों के मन की कैसे सुन लेते हैं?
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=149,3,149,376,"भोग भोगते समय तो मज़ा आता है, पर बाद में जलन होती है।"
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=376,4,376,503,"आपने तो शिवजी को देखा है तो वो कैसे दिखते हैं महाराज जी, क्या वो Cute हैं ?"
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=503,5,503,800,प्रेम की सही व्याख्या क्या है?
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=800,6,800,971,कितना भी सुनलो पर मन वहीं गिरा देता है !
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=971,7,971,1281,"यदि व्यक्ति का प्रारब्ध उसके कर्मों पर निर्भर करता है, तो पूरे राष्ट्र का प्रारब्ध किस पर निर्भर करता है?"
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=1281,8,1281,1705,क्या गृहस्थ जीवन में कारोबार करते हुए भगवत-प्राप्ति संभव है?
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=1705,9,1705,2010,क्या कोई ऐसी स्थिति भी होती है जिसमें भगवान को भी त्यागना पड़ता है?
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=2010,10,2010,2315,सब कुछ भगवान कर रहे हैं तो नाम जप क्यों करें ?
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=2315,11,2315,2589,मन में नाम लिखकर जप करना कितना श्रेष्ठ है?
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=2589,12,2589,2741,"क्या गुरु के लीला-चिंतन में ही शिष्य का प्रवेश होता है, या शिष्य का अलग लीला चिंतन होता है?"
cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg,https://www.youtube.com/watch?v=cPEs6EDVKrg&t=2741,13,2741,2895,भगवत-प्राप्ति के मार्ग पर सही चलने पर कौन से संकेत दिखेंगे?
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=0,1,0,16,<Untitled Chapter 1>
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=16,2,16,390,जन्मोत्सव पर महाराज जी का सब को संदेश!
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=390,3,390,771,"जितना भक्ति में आगे बढ़ना चाहते हैं, उतनी ही प्रतिकूलताएँ और विपत्तियाँ रास्ता रोकने लगती हैं।"
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=771,4,771,990,ऐसा क्या करूँ कि आपकी सेवा बन जाए ?
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=990,5,990,1190,कमाई का कितना हिस्सा धर्म में लगाना चाहिए?
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=1190,6,1190,1483,संत भगवान ने पूछा अगर गोपियों को तत्व बोध था तो उन्हें श्रीकृष्ण के विरह का अनुभव क्यों हुआ?
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=1483,7,1483,1706,हमारी आत्मा को परमात्मा की प्राप्ति हो गई यह कैसे पता चलेगा?
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=1706,8,1706,2231,जीवनसाथी का चयन करते समय किन-किन बातों का ध्यान रखना चाहिए?
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=2231,9,2231,2602,"जब इन्द्रियों की वासना कम होने लगे, तो साधक को आगे क्या करना चाहिए?"
FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s,https://www.youtube.com/watch?v=FaOOPMnjb6s&t=2602,10,2602,3251,आत्मकल्याण का सबसे सरल साधन क्या है?
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=0,1,0,17,Intro
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=17,2,17,382,जन्मोत्सव पर महाराज जी का सब को संदेश!
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=382,3,382,620,"गलत चीजें छोड़कर अच्छे मार्ग पर चलने का प्रयास कर रहा हूँ, पर थक गया हूँ।"
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=620,4,620,891,"यदि पति-पत्नी भगवत मार्ग पर चलना चाहते हैं, तो क्या बच्चे पैदा करना आवश्यक है?"
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=891,5,891,1353,"कर्म क्या है, और क्या कर्मों का फल भगवान तय करते हैं?"
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=1353,6,1353,1617,"मुसीबत में आपका ध्यान करते हैं तो बल मिलता है। जब आप नहीं होंगे, तो यह बल कैसे मिलेगा?"
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=1617,7,1617,1684,"अगर विवाह की इच्छा न हो, तो क्या माता-पिता के दबाव में शादी करनी चाहिए?"
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=1684,8,1684,1965,पूर्व में प्राप्त दुख की पीड़ा से बाहर नहीं आ पा रहे हैं।
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=1965,9,1965,2319,"62 वर्ष की आयु हो गई है, फिर भी विषयों की रसबुद्धि समाप्त नहीं हो रही है।"
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=2319,10,2319,2541,एक साल में 1.5 करोड़ नाम जप हो गया है अब मेरे साथ ऐसा हो रहा है ?
QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM,https://www.youtube.com/watch?v=QphRewyKHlM&t=2541,11,2541,2924,"भगवान हमें ऐसे विकल्प ही क्यों देते हैं, जिनसे हम संसार में फँस जाएँ?"
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=0,1,0,12,<Untitled Chapter 1>
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=12,2,12,255,जन्मोत्सव पर महाराज जी का सबको संदेश!
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=255,3,255,1108,पूज्य महाराज जी के जन्मोत्सव पर पधारे सुदामा कुटी के महंत श्री सुतीक्ष्णदास जी महाराज।
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=1108,4,1108,1171,गुरु अपराध क्या है और इससे कैसे बचें?
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=1171,5,1171,1415,पूर्व के भक्तों की तरह इस समय भगवान किस भक्त के यहाँ सेवा कर रहे हैं?
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=1415,6,1415,1557,भगवत प्राप्ति का उत्साह बार-बार कम क्यों हो जाता है?
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=1557,7,1557,1699,क्या जीव की मृत्यु का समय और स्थान पहले से तय होता है या बदल सकता है?
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=1699,8,1699,1786,कर्तव्य और परिवार में किसको प्राथमिकता दूं?
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=1786,9,1786,2036,क्या कर्म योग के साथ सांख्य योग करना जरूरी है?
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=2036,10,2036,2192,"निरंतर नाम जप और आत्मज्ञान की प्राप्ति, दोनों में क्या अंतर है?"
-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8,https://www.youtube.com/watch?v=-g6LTKH7BT8&t=2192,11,2192,2581,वो प्रेम कैसा जिसमे प्रेमी से भी कोई चाह न रह जाए ?
C-avB01mLdU,https://www.youtube.com/watch?v=C-avB01mLdU,https://www.youtube.com/watch?v=C-avB01mLdU&t=0,1,0,16,<Untitled Chapter 1>
C-avB01mLdU,https://www.youtube.com/watch?v=C-avB01mLdU,https://www.youtube.com/watch?v=C-avB01mLdU&t=16,2,16,277,क्या है सच्चे प्यार की पहचान ?
C-avB01mLdU,https://www.youtube.com/watch?v=C-avB01mLdU,https://www.youtube.com/watch?v=C-avB01mLdU&t=277,3,277,606,नामजप न होने पर भी एक निश्चिंतता है कि हमें श्रीजी इसी जन्म में मिल जाएंगी।
